epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,18901,0.55564,0.77635,1.09845,0.67504,0.53695,0.58567,0.45454,0.72803,1.1672,1.1209,0.000892,0.000892,0.000892
186,19001.6,0.54634,0.76461,1.0936,0.67679,0.53913,0.58557,0.456,0.72667,1.16549,1.1194,0.0008425,0.0008425,0.0008425
187,19102.5,0.54901,0.7562,1.09668,0.67773,0.53893,0.5872,0.45973,0.72524,1.16479,1.11847,0.000793,0.000793,0.000793
188,19203.4,0.54009,0.75303,1.08973,0.80835,0.48359,0.58866,0.45952,0.72445,1.16334,1.11769,0.0007435,0.0007435,0.0007435
189,19303,0.5394,0.75127,1.08691,0.81256,0.48241,0.58864,0.45888,0.72255,1.16202,1.11608,0.000694,0.000694,0.000694
190,19403.4,0.53161,0.73502,1.08682,0.81516,0.48162,0.59166,0.46105,0.721,1.15949,1.11482,0.0006445,0.0006445,0.0006445
191,19505.8,0.53494,0.73874,1.08838,0.80984,0.48494,0.59301,0.46477,0.71891,1.15776,1.11297,0.000595,0.000595,0.000595
192,19603.7,0.52755,0.72606,1.07792,0.81923,0.4823,0.5951,0.46701,0.71848,1.15558,1.1125,0.0005455,0.0005455,0.0005455
193,19703.9,0.52076,0.72096,1.07332,0.80738,0.47262,0.59127,0.46717,0.71776,1.1548,1.11177,0.000496,0.000496,0.000496
194,19805.6,0.52042,0.71344,1.07857,0.81248,0.46981,0.59184,0.46815,0.71658,1.1536,1.10987,0.0004465,0.0004465,0.0004465
195,19907.7,0.52169,0.71263,1.07807,0.81402,0.46857,0.59227,0.46855,0.71588,1.15229,1.1088,0.000397,0.000397,0.000397
196,20011,0.51137,0.69845,1.06772,0.8213,0.46781,0.5931,0.46931,0.71472,1.14983,1.10763,0.0003475,0.0003475,0.0003475
197,20111.7,0.51209,0.69291,1.07071,0.82401,0.46765,0.59368,0.46953,0.71383,1.14837,1.10641,0.000298,0.000298,0.000298
198,20213.1,0.50901,0.69184,1.06285,0.63464,0.56128,0.59433,0.4703,0.71283,1.14771,1.10561,0.0002485,0.0002485,0.0002485
199,20313.2,0.50709,0.68542,1.0659,0.63557,0.56115,0.59527,0.47234,0.71141,1.14666,1.1035,0.000199,0.000199,0.000199
200,20416.2,0.50556,0.68364,1.07091,0.6547,0.55691,0.59754,0.47549,0.7113,1.14497,1.1037,0.0001495,0.0001495,0.0001495
