epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,25947.6,0.5633,0.78913,1.10755,0.69846,0.5044,0.58131,0.45848,0.72672,1.18979,1.11484,0.0009415,0.0009415,0.0009415
185,26048.7,0.55875,0.78926,1.10215,0.71528,0.49912,0.58161,0.45862,0.72627,1.18822,1.11388,0.000892,0.000892,0.000892
186,26149.3,0.55496,0.76581,1.10058,0.71917,0.49684,0.58179,0.45879,0.72595,1.18682,1.1131,0.0008425,0.0008425,0.0008425
187,26252.6,0.55297,0.76424,1.10037,0.71407,0.49689,0.58215,0.46042,0.72498,1.18559,1.11212,0.000793,0.000793,0.000793
188,26355.2,0.54437,0.75166,1.09227,0.71794,0.49595,0.58254,0.46214,0.72439,1.18538,1.11135,0.0007435,0.0007435,0.0007435
189,26457,0.53866,0.74577,1.08996,0.71632,0.49876,0.58298,0.46282,0.72252,1.18328,1.10977,0.000694,0.000694,0.000694
190,26559.4,0.53622,0.73293,1.09201,0.72693,0.50759,0.58669,0.46274,0.72128,1.18238,1.10886,0.0006445,0.0006445,0.0006445
191,26662,0.53966,0.73553,1.09094,0.72564,0.51008,0.5869,0.46229,0.72113,1.18131,1.10842,0.000595,0.000595,0.000595
192,26764.3,0.53416,0.72186,1.08418,0.72482,0.5126,0.58791,0.46451,0.71999,1.17989,1.1076,0.0005455,0.0005455,0.0005455
193,26865.4,0.5271,0.72354,1.07965,0.7263,0.51199,0.58824,0.46478,0.71958,1.18018,1.10696,0.000496,0.000496,0.000496
194,26969.5,0.52841,0.71672,1.08485,0.72623,0.51412,0.58875,0.46569,0.71918,1.17918,1.10645,0.0004465,0.0004465,0.0004465
195,27071.6,0.52377,0.71277,1.08132,0.72716,0.51402,0.58921,0.46669,0.71786,1.17758,1.10512,0.000397,0.000397,0.000397
196,27173.9,0.51936,0.69963,1.07395,0.7262,0.51631,0.5908,0.46777,0.71753,1.17646,1.10469,0.0003475,0.0003475,0.0003475
197,27276.3,0.51359,0.69717,1.06916,0.71928,0.52054,0.58834,0.46687,0.7162,1.17536,1.10318,0.000298,0.000298,0.000298
198,27379.2,0.51616,0.69808,1.06757,0.7181,0.52281,0.58855,0.46732,0.71655,1.17294,1.1039,0.0002485,0.0002485,0.0002485
199,27481.5,0.50868,0.68607,1.06665,0.71771,0.52416,0.59148,0.46803,0.71496,1.17266,1.10225,0.000199,0.000199,0.000199
200,27582.7,0.50897,0.6841,1.07373,0.71494,0.53175,0.59603,0.46988,0.71428,1.17052,1.10187,0.0001495,0.0001495,0.0001495
